patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC07_89	66.4699845817053	neutral	0.287949617917644	82.973156827288	inner	0.30113965515959
BC07LN_02	64.5180664277522	inner	0.348703031285206	67.3301741227721	neutral	0.357081429232803
BC07LN_06	71.4856094190563	inner	0.348661942490241	76.3404887994356	inner	0.353261433265141
BC07LN_13	31.096032800852	inner	0.338678100966012	42.7869522599092	neutral	0.350213012858376
BC07LN_15	55.3710897277239	neutral	0.325651550527217	65.5725676435586	inner	0.3350443664377
BC07LN_23	58.9011586132595	inner	0.330381106476889	67.7838824576022	inner	0.343064060424172
BC07LN_26	65.2242073488844	inner	0.356035025606694	69.9385308133271	inner	0.363760686556235
BC07LN_29	65.2476075597438	inner	0.354798407467432	65.0259729113881	inner	0.371770617678865
BC07LN_30	67.9434286597889	inner	0.279198967369119	72.773689394924	inner	0.301138797828924
BC07LN_31	63.9197679405394	inner	0.35580878185945	73.0995866847898	inner	0.359794758029573
BC07LN_34	40.0761736001792	inner	0.32422470574918	42.1464678714934	inner	0.335250176466944
BC07LN_35	41.7669647106664	neutral	0.344228943374711	57.8360437515342	outer	0.351207018862198
